User-ID,avg_rating,Age,Cluster
5722,5.857142857142857,-0.8995589837708323,0
5728,5.2,-0.9674313631282221,0
5730,3.1818181818181817,-1.1031761218430016,3
5737,3.6666666666666665,0.5257609827343539,4
5741,7.083333333333333,-1.1031761218430016,2
5769,0.7333333333333333,-0.7638142250560527,1
5777,5.666666666666667,-2.3248789502760183,0
5790,5.5,-0.1529628108395443,0
5834,1.6521739130434783,-0.6959418456986628,1
5899,3.772727272727273,-0.7638142250560527,3
5903,0.8582677165354331,-0.7638142250560527,1
5920,6.777777777777778,-0.08509043148215446,2
5956,4.72,-0.628069466341273,0
5963,3.1875,0.11852670659001498,3
5971,7.833333333333333,-0.1529628108395443,2
5988,2.0,0.865122879521303,1
5998,5.285714285714286,-0.2887075695543239,0
6011,1.1428571428571428,-1.4425380186299508,1
6051,1.6875,-0.2208351901969341,1
6073,7.962962962962963,-0.5601970869838832,2
6102,2.466666666666667,-0.5601970869838832,3
6120,0.35714285714285715,-0.01721805212476465,1
6229,2.5714285714285716,0.11852670659001498,3
6238,8.806451612903226,0.11852670659001498,2
6251,2.162629757785467,-0.2887075695543239,3
6280,4.28,0.6615057414491335,0
6318,0.6666666666666666,-0.8316866044134424,1
6323,1.4654377880184333,-0.08509043148215446,1
6330,2.5789473684210527,0.05065432723262517,3
6333,2.0714285714285716,0.5936333620917437,1
6338,4.0,-1.2389208805577814,3
6345,4.321428571428571,-0.4923247076264934,0
6347,6.5,-1.1710485012003915,2
6364,6.666666666666667,-0.2887075695543239,2
6366,5.095238095238095,-1.1031761218430016,0
6368,2.125,-0.6959418456986628,3
6398,3.8,-1.1031761218430016,3
6431,2.4,-0.42445232826910356,3
6432,1.0,-1.035303742485612,1
6450,4.142857142857143,-0.6959418456986628,0
6492,2.0,-0.08509043148215446,3
6501,4.0,-0.7638142250560527,0
6505,4.555555555555555,1.3402295350230318,4
6509,7.5,0.05065432723262517,2
6516,1.375,-0.9674313631282221,1
6537,3.425,-0.5601970869838832,3
6543,3.1058823529411765,-0.1529628108395443,3
6563,2.2922374429223744,-0.35657994891171374,3
6564,6.653846153846154,0.05065432723262517,2
6577,4.115384615384615,1.7474638111673706,4
6582,2.1666666666666665,-0.08509043148215446,3
6592,1.3333333333333333,0.05065432723262517,1
6604,4.133333333333334,0.7972505001639132,4
6611,7.690476190476191,-0.9674313631282221,2
6642,0.0,-0.1529628108395443,1
6662,5.741935483870968,-0.35657994891171374,0
6671,2.0,1.204484776308252,4
6700,2.272727272727273,-1.035303742485612,3
6703,0.0,-0.8316866044134424,1
6731,4.12,-0.4923247076264934,0
6769,5.454545454545454,1.3402295350230318,0
6781,4.7272727272727275,-0.9674313631282221,0
6840,5.0,-1.3067932599151713,0
6865,4.733333333333333,0.2542714653047946,0
6866,0.5897435897435898,1.0008676382360826,1
6871,2.4545454545454546,-0.5601970869838832,3
6884,5.166666666666667,-0.7638142250560527,0
6894,5.818181818181818,-1.1031761218430016,0
6900,0.7222222222222222,-0.7638142250560527,1
6906,4.666666666666667,1.8153361905247605,4
6990,2.2222222222222223,-0.4923247076264934,3
7033,3.1666666666666665,-0.4923247076264934,3
7053,2.3333333333333335,-0.4923247076264934,3
7056,4.5,-0.35657994891171374,0
7060,4.285714285714286,-1.374665639272561,0
7072,6.571428571428571,-1.71402753605951,2
7125,3.3374233128834354,-0.5601970869838832,3
7128,1.627659574468085,-1.9176446741316795,1
7134,6.444444444444445,-0.8995589837708323,2
7158,1.0376884422110553,-0.42445232826910356,1
7181,4.375,-0.8316866044134424,0
7283,4.015384615384615,-0.42445232826910356,0
7286,3.716666666666667,-0.5601970869838832,3
7312,2.375,-0.8995589837708323,3
7318,2.5384615384615383,-0.1529628108395443,3
7319,5.666666666666667,-0.8995589837708323,0
7326,1.4,0.5257609827343539,1
7346,2.4841997961264015,0.865122879521303,4
7348,1.5555555555555556,-0.8316866044134424,1
7352,5.357142857142857,1.1366123969508621,0
7355,0.0,-0.35657994891171374,1
7371,4.518518518518518,-0.6959418456986628,0
7384,4.375,-0.5601970869838832,0
7418,6.0,-0.1529628108395443,0
7454,4.428571428571429,-0.4923247076264934,0
7482,3.1,0.865122879521303,4
7547,6.166666666666667,-0.01721805212476465,2
7569,1.1454545454545455,-0.9674313631282221,1
7620,3.966666666666667,-1.035303742485612,3
7630,2.9166666666666665,0.865122879521303,4
7637,0.3333333333333333,-0.5601970869838832,1
7651,5.0,-1.035303742485612,0
7864,5.4375,-1.3067932599151713,0
7882,7.5,-0.1529628108395443,2
7886,1.5454545454545454,-0.628069466341273,1
7887,1.8513513513513513,-0.8995589837708323,1
7898,0.0,-1.1031761218430016,1
7908,4.166666666666667,-1.2389208805577814,0
7913,5.416666666666667,0.4578886033769641,0
7958,5.134615384615385,-0.628069466341273,0
7962,4.666666666666667,1.204484776308252,4
7980,8.181818181818182,-0.1529628108395443,2
8034,1.3846153846153846,-0.35657994891171374,1
8067,5.610576923076923,-0.6959418456986628,0
8094,2.1052631578947367,-1.5782827773447305,3
8095,4.666666666666667,-0.9674313631282221,0
8167,3.21875,0.18639908594740479,3
8201,6.428571428571429,0.05065432723262517,2
8234,3.108695652173913,0.5257609827343539,3
8245,3.8869565217391306,-0.35657994891171374,3
8250,1.3478260869565217,-0.1529628108395443,1
8253,3.693548387096774,-0.6959418456986628,3
8255,5.1875,0.7293781208065233,0
8284,1.7864583333333333,-0.5601970869838832,1
8313,2.8333333333333335,-0.01721805212476465,3
8314,1.2,-0.01721805212476465,1
8323,5.388888888888889,0.7972505001639132,0
8344,3.625,-0.08509043148215446,3
8362,1.6328125,-0.5601970869838832,1
8419,0.0,-1.035303742485612,1
8483,0.8333333333333334,-0.01721805212476465,1
8487,0.3790322580645161,-0.42445232826910356,1
8512,3.0,0.4578886033769641,3
8537,4.0,0.4578886033769641,0
8570,5.666666666666667,-0.8995589837708323,0
8660,3.6666666666666665,-0.7638142250560527,3
8672,0.8333333333333334,-1.3067932599151713,1
8680,3.88,-2.3248789502760183,3
8681,3.414285714285714,-0.1529628108395443,3
8687,6.466666666666667,-0.5601970869838832,2
8739,4.5,1.0008676382360826,4
8765,3.1666666666666665,1.611719052452591,4
8782,2.206896551724138,13.760874957425369,4
8801,4.321428571428571,-0.8316866044134424,0
8815,0.7777777777777778,-0.8995589837708323,1
8864,6.666666666666667,-0.6959418456986628,2
8870,2.121212121212121,0.5936333620917437,3
8872,6.5,1.95108094923954,2
8890,4.329268292682927,0.7293781208065233,0
8935,6.647058823529412,-0.08509043148215446,2
8936,1.4225806451612903,-1.2389208805577814,1
8937,4.923076923076923,0.05065432723262517,0
8955,4.75,0.39001622401957425,0
8961,5.142857142857143,-0.5601970869838832,0
8971,3.1506024096385543,-0.628069466341273,3
9080,1.2857142857142858,-1.1031761218430016,1
9094,5.230769230769231,-1.5104103979873407,0
9139,6.6,-1.3067932599151713,2
9141,0.23478260869565218,1.95108094923954,1
9143,4.0,0.7293781208065233,4
9177,5.833333333333333,-0.6959418456986628,0
9183,5.714285714285714,-0.35657994891171374,0
9226,5.166666666666667,-0.628069466341273,0
9227,3.5384615384615383,-0.8316866044134424,3
9295,0.0,-1.5782827773447305,1
9341,1.105263157894737,-0.2208351901969341,1
9354,5.153846153846154,-0.42445232826910356,0
9373,1.8333333333333333,0.2542714653047946,1
9408,2.0,-0.1529628108395443,3
9414,4.090909090909091,0.05065432723262517,0
9417,1.7582417582417582,-0.6959418456986628,1
9440,7.517241379310345,-1.035303742485612,2
9525,2.2222222222222223,-1.4425380186299508,3
9568,7.0,0.5257609827343539,2
9571,2.6,-0.628069466341273,3
9574,5.5,-0.2208351901969341,0
9613,5.529411764705882,-0.1529628108395443,0
9660,2.6,-0.08509043148215446,3
9717,7.666666666666667,-1.374665639272561,2
9718,3.2222222222222223,-0.08509043148215446,3
9806,6.428571428571429,-0.7638142250560527,2
9850,6.571428571428571,-0.4923247076264934,2
9856,1.9312169312169312,-0.9674313631282221,3
9893,2.0,0.9329952588786928,1
9908,2.005780346820809,-0.01721805212476465,3
10001,0.8695652173913043,0.7293781208065233,1
10030,2.6324786324786325,2.01895332859693,4
10067,3.3378378378378377,1.6795914318099807,4
10118,3.4594594594594597,0.5257609827343539,4
10199,7.1,-1.3067932599151713,2
10205,3.1666666666666665,-0.9674313631282221,3
10241,3.4782608695652173,-0.628069466341273,3
10315,6.25,-1.2389208805577814,2
10338,0.0,-1.4425380186299508,1
10351,2.3,-1.4425380186299508,3
10354,4.771186440677966,-1.4425380186299508,0
10433,0.0,0.7972505001639132,1
10512,4.0,-0.08509043148215446,0
10532,7.166666666666667,-0.4923247076264934,2
10546,3.3076923076923075,-0.5601970869838832,3
10560,8.0,-0.628069466341273,2
10571,1.5,-0.7638142250560527,1
10590,2.142857142857143,-0.9674313631282221,3
10607,4.6,1.611719052452591,4
10619,2.1333333333333333,-0.2208351901969341,3
10660,4.714285714285714,0.05065432723262517,0
10697,4.375,-1.1031761218430016,0
10716,0.3170731707317073,1.204484776308252,1
10750,6.5,-0.8316866044134424,2
10813,2.5,0.5936333620917437,3
10819,2.2434210526315788,-0.628069466341273,3
10829,5.0,0.11852670659001498,0
10924,2.0,-1.1031761218430016,3
10951,4.166666666666667,1.7474638111673706,4
10959,5.5,1.4081019143804214,0
10965,5.0,-0.9674313631282221,0
10985,3.230769230769231,0.11852670659001498,3
11120,1.5714285714285714,1.4759742937378113,1
11124,1.875,-0.42445232826910356,1
11192,4.6,0.865122879521303,0
11198,3.2222222222222223,0.5936333620917437,4
11201,3.888888888888889,-0.42445232826910356,3
11206,5.285714285714286,1.7474638111673706,4
11224,3.360655737704918,1.0008676382360826,4
11231,7.0,0.05065432723262517,2
11260,4.333333333333333,0.05065432723262517,0
11279,5.0,-0.4923247076264934,0
11285,1.7142857142857142,-0.2887075695543239,1
11325,6.875,-0.8995589837708323,2
11393,1.9,2.4940599840986586,4
11400,2.0,0.865122879521303,1
11435,4.444444444444445,1.6795914318099807,4
11464,6.222222222222222,-1.374665639272561,2
11517,8.285714285714286,1.4081019143804214,2
11521,6.375,-0.8316866044134424,2
11621,6.7,0.2542714653047946,2
11629,2.1055555555555556,-1.035303742485612,3
11657,3.7674418604651163,-0.7638142250560527,3
11687,6.1375,0.7293781208065233,2
11690,1.40625,-0.42445232826910356,1
11709,0.9473684210526315,-0.4923247076264934,1
11724,2.9482758620689653,0.39001622401957425,3
11766,3.8333333333333335,-0.7638142250560527,3
11788,4.722222222222222,-0.42445232826910356,0
11797,0.4166666666666667,-0.2887075695543239,1
11881,4.0,-0.2887075695543239,0
11924,4.111111111111111,-1.1710485012003915,0
11944,4.869565217391305,-1.035303742485612,0
11993,2.2224824355971897,0.05065432723262517,3
12035,3.75,0.18639908594740479,3
12081,6.333333333333333,-1.1710485012003915,2
12091,1.3333333333333333,0.5257609827343539,1
12100,6.392857142857143,-0.6959418456986628,2
12111,1.3333333333333333,0.2542714653047946,1
12112,2.52,0.2542714653047946,3
12122,4.235294117647059,-0.6959418456986628,0
12143,6.375,1.0008676382360826,2
12154,6.25,0.32214384466218443,2
12158,3.0,0.865122879521303,4
12189,3.25,-0.8316866044134424,3
12209,5.090909090909091,-1.2389208805577814,0
12220,2.25,0.6615057414491335,3
12231,1.3333333333333333,-0.5601970869838832,1
12238,0.23809523809523808,-0.35657994891171374,1
12246,6.571428571428571,-1.4425380186299508,2
12272,4.038461538461538,-1.2389208805577814,0
12278,2.7142857142857144,-0.42445232826910356,3
12282,5.363636363636363,-0.8995589837708323,0
12331,1.40625,-0.35657994891171374,1
12343,1.6666666666666667,0.39001622401957425,1
12348,6.166666666666667,-0.8995589837708323,2
12362,4.8,1.204484776308252,4
12390,0.6363636363636364,-0.628069466341273,1
12512,1.9166666666666667,-0.1529628108395443,1
12538,0.9150275373721479,-1.2389208805577814,1
12548,1.8333333333333333,0.5257609827343539,1
12569,3.4324324324324325,-0.9674313631282221,3
12614,2.642857142857143,1.0008676382360826,4
12619,5.2,1.3402295350230318,0
12650,2.8125,-0.628069466341273,3
12657,3.84,0.7972505001639132,4
12663,3.125,0.4578886033769641,3
12680,0.47368421052631576,-1.1031761218430016,1
12692,0.42857142857142855,7.788105573975065,4
12698,4.6923076923076925,-0.2887075695543239,0
12702,4.25,-0.35657994891171374,0
12707,6.875,0.05065432723262517,2
12734,2.6666666666666665,1.4081019143804214,4
12784,5.733333333333333,1.4081019143804214,0
12824,4.277272727272727,-1.2389208805577814,0
12835,4.9491525423728815,0.11852670659001498,0
12863,3.625,-0.4923247076264934,3
12917,4.866666666666666,-0.8316866044134424,0
12945,4.705882352941177,-0.42445232826910356,0
12951,5.111111111111111,-0.08509043148215446,0
12965,2.857142857142857,-0.7638142250560527,3
12982,5.065573770491803,0.32214384466218443,0
12990,2.888888888888889,1.4759742937378113,4
13026,2.857142857142857,-0.35657994891171374,3
13057,0.0,0.7293781208065233,1
13060,6.0,-0.4923247076264934,0
13080,3.909090909090909,-0.9674313631282221,3
13093,0.9777777777777777,-0.4923247076264934,1
13094,5.2727272727272725,-0.8316866044134424,0
13104,1.2222222222222223,-0.7638142250560527,1
13126,7.0,-1.035303742485612,2
13141,2.0,-0.6959418456986628,3
13164,6.666666666666667,-0.2208351901969341,2
13173,2.5416666666666665,1.272357155665642,4
13215,0.9090909090909091,-0.6959418456986628,1
13221,4.222222222222222,0.5936333620917437,0
13223,4.1,-1.035303742485612,0
13256,3.2857142857142856,0.11852670659001498,3
13273,1.5487528344671202,11.181724541844556,4
13280,5.0,1.95108094923954,4
13331,2.789473684210526,1.4759742937378113,4
13347,7.2,0.865122879521303,2
13518,6.277777777777778,-0.628069466341273,2
13540,0.0,-1.4425380186299508,1
13552,2.401697312588402,-0.2887075695543239,3
13582,2.9166666666666665,-0.4923247076264934,3
13604,8.375,1.0008676382360826,2
13607,3.242424242424242,-0.35657994891171374,3
13666,6.2727272727272725,1.204484776308252,2
13682,7.764705882352941,-0.35657994891171374,2
13722,1.3333333333333333,0.32214384466218443,1
13810,0.6666666666666666,0.05065432723262517,1
13850,5.6911764705882355,-0.5601970869838832,0
13867,2.888888888888889,-0.8316866044134424,3
13872,4.0,-1.3067932599151713,3
13873,5.363636363636363,-0.6959418456986628,0
13874,0.8333333333333334,0.6615057414491335,1
13935,1.31,-0.01721805212476465,1
13973,5.090909090909091,-1.2389208805577814,0
14007,5.333333333333333,1.3402295350230318,0
14014,0.6,0.05065432723262517,1
14079,3.0756302521008405,0.32214384466218443,3
14085,2.2857142857142856,1.3402295350230318,4
14087,4.0,-0.35657994891171374,0
14164,3.0,1.1366123969508621,4
14201,4.5,0.5257609827343539,0
14230,0.2962962962962963,-0.42445232826910356,1
14232,1.6444444444444444,-0.8995589837708323,1
14249,0.0,-0.9674313631282221,1
14254,4.666666666666667,0.4578886033769641,0
14283,4.5,-1.2389208805577814,0
14295,2.8333333333333335,0.5936333620917437,3
14320,5.285714285714286,-0.2887075695543239,0
14336,3.5,-0.5601970869838832,3
14357,3.2,0.5936333620917437,4
14374,2.4693877551020407,1.4081019143804214,4
14387,1.8780487804878048,-0.08509043148215446,1
14423,4.375,-0.5601970869838832,0
14433,0.0,1.4081019143804214,1
14449,2.3684210526315788,2.4261876047412687,4
14451,2.2083333333333335,-0.6959418456986628,3
14456,5.5636363636363635,-0.628069466341273,0
14461,6.612903225806452,-0.35657994891171374,2
14517,5.111111111111111,-0.8995589837708323,0
14527,4.0,-0.8316866044134424,0
14538,2.0,-1.5104103979873407,3
14541,6.428571428571429,-1.3067932599151713,2
14562,3.0,0.18639908594740479,3
14571,2.7142857142857144,0.05065432723262517,3
14573,2.6296296296296298,-1.1710485012003915,3
14599,1.7777777777777777,-0.8316866044134424,1
14638,2.3214285714285716,-0.2208351901969341,3
14683,6.2,-0.42445232826910356,2
14691,3.25,-0.42445232826910356,3
14744,5.6521739130434785,-0.628069466341273,0
14768,1.6037735849056605,-0.8316866044134424,1
14808,5.3076923076923075,0.32214384466218443,0
14888,3.4444444444444446,1.1366123969508621,4
14897,0.5185185185185185,-0.8316866044134424,1
14914,5.666666666666667,0.39001622401957425,0
14952,6.333333333333333,-0.7638142250560527,2
14958,6.897058823529412,0.18639908594740479,2
14998,5.7,-0.7638142250560527,0
15008,6.857142857142857,0.05065432723262517,2
15021,3.5,0.05065432723262517,3
15040,5.909090909090909,-0.4923247076264934,0
15046,6.0,-0.7638142250560527,0
15049,5.1688311688311686,-0.5601970869838832,0
15076,1.1851851851851851,-0.8995589837708323,1
15081,4.0,-0.7638142250560527,0
15093,2.380952380952381,-1.035303742485612,3
15135,5.217391304347826,-0.2208351901969341,0
15150,6.25,-0.9674313631282221,2
15184,3.8333333333333335,-0.01721805212476465,3
15185,6.235294117647059,-1.1031761218430016,2
15213,4.125,-0.8995589837708323,0
15230,7.25,-1.1710485012003915,2
15250,2.8181818181818183,-0.5601970869838832,3
15268,2.2857142857142856,-0.08509043148215446,3
15288,0.0,-0.2887075695543239,1
15361,1.368421052631579,0.18639908594740479,1
15408,1.3328998699609882,-0.1529628108395443,1
15418,3.010869565217391,-0.8995589837708323,3
15421,6.0,0.6615057414491335,0
15497,1.9433962264150944,0.11852670659001498,1
15542,4.444444444444445,-1.2389208805577814,0
15563,1.8571428571428572,-0.2208351901969341,1
15602,5.8604651162790695,-1.035303742485612,0
15651,3.3275862068965516,-0.8995589837708323,3
15654,7.052631578947368,-0.4923247076264934,2
15700,3.0,0.6615057414491335,4
15822,3.7,1.6795914318099807,4
15834,7.0,-1.4425380186299508,2
15918,1.7058823529411764,-0.8995589837708323,1
15922,3.1818181818181817,-0.628069466341273,3
15936,2.933333333333333,1.5438466730952012,4
15945,3.076923076923077,-0.01721805212476465,3
15957,0.7790697674418605,-0.628069466341273,1
15962,5.888888888888889,-1.2389208805577814,0
15964,1.5,-0.6959418456986628,1
15997,3.5454545454545454,1.204484776308252,4
16005,4.533333333333333,-0.42445232826910356,0
